,Training episodes,Reward
2868,21400,-6081.958806818182
2869,21420,-6079.003551136364
2870,21440,-6077.269176136364
2871,21460,-6081.971590909091
2872,21480,-6083.713068181818
2873,21500,-6080.046164772727
2874,21520,-6094.556818181818
2875,21540,-6097.584517045455
2876,21560,-6096.0390625
2877,21580,-6100.613636363636
2878,21600,-6089.817471590909
2879,21620,-6105.389204545455
2880,21640,-6098.9296875
2881,21660,-6097.938210227273
2882,21680,-6087.752130681818
2883,21700,-6090.747159090909
2884,21720,-6089.737215909091
2885,21740,-6089.789772727273
2886,21760,-6087.759232954545
2887,21780,-6079.977272727273
2888,21800,-6086.637784090909
2889,21820,-6093.128551136364
2890,21840,-6087.658380681818
2891,21860,-6085.278409090909
2892,21880,-6088.388494318182
2893,21900,-6087.313920454545
2894,21920,-6093.213778409091
2895,21940,-6098.747869318182
2896,21960,-6086.026278409091
2897,21980,-6093.958806818182
2898,22000,-6091.028409090909
2899,22020,-6090.857954545455
2900,22040,-6090.827414772727
2901,22060,-6094.987926136364
2902,22080,-6096.7890625
2903,22100,-6094.974431818182
2904,22120,-6101.671875
2905,22140,-6092.579545454545
2906,22160,-6088.950284090909
2907,22180,-6086.3984375
2908,22200,-6079.232954545455
2909,22220,-6080.638494318182
2910,22240,-6083.694602272727
2911,22260,-6084.263494318182
2912,22280,-6089.091619318182
2913,22300,-6085.807528409091
2914,22320,-6092.173295454545
2915,22340,-6084.617897727273
2916,22360,-6089.930397727273
2917,22380,-6090.3203125
2918,22400,-6091.617897727273
2919,22420,-6093.086647727273
2920,22440,-6089.125
2921,22460,-6087.682528409091
2922,22480,-6081.061789772727
2923,22500,-6076.470880681818
2924,22520,-6093.521306818182
2925,22540,-6089.323153409091
2926,22560,-6092.951704545455
2927,22580,-6088.738636363636
2928,22600,-6089.510653409091
2929,22620,-6097.899857954545
2930,22640,-6086.786221590909
2931,22660,-6090.794034090909
2932,22680,-6092.910511363636
2933,22700,-6085.346590909091
2934,22720,-6088.350852272727
2935,22740,-6086.09375
2936,22760,-6088.666903409091
2937,22780,-6084.975142045455
2938,22800,-6073.231534090909
2939,22820,-6085.068181818182
2940,22840,-6086.652698863636
2941,22860,-6085.953125
2942,22880,-6086.708096590909
2943,22900,-6094.324573863636
2944,22920,-6085.647017045455
2945,22940,-6092.03125
2946,22960,-6094.401278409091
2947,22980,-6093.926136363636
2948,23000,-6092.5234375
2949,23020,-6093.750710227273
2950,23040,-6087.234375
2951,23060,-6085.807528409091
2952,23080,-6089.806107954545
2953,23100,-6086.403409090909
2954,23120,-6088.366477272727
2955,23140,-6089.455965909091
2956,23160,-6087.863636363636
2957,23180,-6090.318892045455
2958,23200,-6092.577414772727
2959,23220,-6085.690340909091
2960,23240,-6092.044034090909
2961,23260,-6089.8984375
2962,23280,-6085.847301136364
2963,23300,-6090.305397727273
2964,23320,-6081.712357954545
2965,23340,-6082.594460227273
2966,23360,-6081.9140625
2967,23380,-6088.974431818182
2968,23400,-6079.156960227273
2969,23420,-6077.684659090909
2970,23440,-6084.156960227273
2971,23460,-6095.495028409091
2972,23480,-6097.418323863636
2973,23500,-6092.605823863636
2974,23520,-6092.833806818182
2975,23540,-6093.740056818182
2976,23560,-6089.272017045455
2977,23580,-6084.622869318182
2978,23600,-6079.587357954545
2979,23620,-6082.012784090909
2980,23640,-6084.911221590909
2981,23660,-6080.3671875
2982,23680,-6078.611505681818
2983,23700,-6083.578835227273
2984,23720,-6071.464488636364
2985,23740,-6080.228693181818
2986,23760,-6086.129261363636
2987,23780,-6092.056818181818
2988,23800,-6090.284801136364
2989,23820,-6094.066761363636
2990,23840,-6087.757102272727
2991,23860,-6086.874289772727
2992,23880,-6092.028409090909
2993,23900,-6090.546164772727
2994,23920,-6088.340198863636
2995,23940,-6084.575994318182
2996,23960,-6087.649147727273
2997,23980,-6082.704545454545
2998,24000,-6085.818892045455
2999,24020,-6092.521306818182
3000,24040,-6088.900568181818
3001,24060,-6090.842329545455
3002,24080,-6084.074573863636
3003,24100,-6071.149147727273
3004,24120,-6058.931818181818
3005,24140,-6057.241477272727
3006,24160,-6050.211647727273
3007,24180,-6051.588068181818
3008,24200,-6052.845170454545
3009,24220,-6054.763494318182
3010,24240,-6063.783380681818
3011,24260,-6078.4921875
3012,24280,-6082.888494318182
3013,24300,-6089.001420454545
3014,24320,-6098.916903409091
3015,24340,-6094.478693181818
3016,24360,-6094.786221590909
3017,24380,-6097.903409090909
3018,24400,-6099.041193181818
3019,24420,-6102.302556818182
3020,24440,-6092.955965909091
3021,24460,-6074.903409090909
3022,24480,-6071.979403409091
3023,24500,-6072.258522727273
3024,24520,-6069.458096590909
3025,24540,-6060.213068181818
3026,24560,-6065.166903409091
3027,24580,-6071.968039772727
3028,24600,-6077.510653409091
3029,24620,-6084.621448863636
3030,24640,-6087.598721590909
3031,24660,-6092.5703125
3032,24680,-6091.566051136364
3033,24700,-6093.660511363636
3034,24720,-6087.436789772727
3035,24740,-6091.330965909091
3036,24760,-6092.552556818182
3037,24780,-6094.015625
3038,24800,-6080.892045454545
3039,24820,-6084.896306818182
3040,24840,-6074.895596590909
3041,24860,-6069.582386363636
3042,24880,-6065.694602272727
3043,24900,-6056.227982954545
3044,24920,-6057.732954545455
3045,24940,-6069.280539772727
3046,24960,-6073.705965909091
3047,24980,-6086.622159090909
3048,25000,-6091.870028409091
3049,25020,-6086.643465909091
3050,25040,-6104.942471590909
3051,25060,-6100.735795454545
3052,25080,-6103.884232954545
3053,25100,-6085.484375
3054,25120,-6088.612215909091
3055,25140,-6081.192471590909
3056,25160,-6074.669744318182
3057,25180,-6073.140625
3058,25200,-6075.754971590909
3059,25220,-6078.741477272727
3060,25240,-6073.314630681818
3061,25260,-6074.671164772727
3062,25280,-6073.399857954545
3063,25300,-6074.896306818182
3064,25320,-6079.725852272727
3065,25340,-6075.977272727273
3066,25360,-6074.117897727273
3067,25380,-6069.371448863636
3068,25400,-6076.241477272727
3069,25420,-6073.59375
3070,25440,-6066.338068181818
3071,25460,-6073.870738636364
3072,25480,-6074.393465909091
3073,25500,-6080.592329545455
3074,25520,-6083.019886363636
3075,25540,-6084.919744318182
3076,25560,-6083.877130681818
3077,25580,-6090.21875
3078,25600,-6083.618607954545
3079,25620,-6079.794744318182
3080,25640,-6077.294034090909
3081,25660,-6077.041903409091
3082,25680,-6083.829545454545
3083,25700,-6079.735085227273
3084,25720,-6079.75
3085,25740,-6078.275568181818
3086,25760,-6079.267045454545
3087,25780,-6081.436789772727
3088,25800,-6079.346590909091
3089,25820,-6088.954545454545
3090,25840,-6094.935369318182
3091,25860,-6093.204545454545
3092,25880,-6093.419034090909
3093,25900,-6092.138494318182
3094,25920,-6092.211647727273
3095,25940,-6083.198153409091
3096,25960,-6084.139914772727
3097,25980,-6078.734375
3098,26000,-6081.925426136364
3099,26020,-6075.225852272727
3100,26040,-6081.375
3101,26060,-6086.291193181818
3102,26080,-6081.517045454545
3103,26100,-6083.161221590909
3104,26120,-6075.193892045455
3105,26140,-6079.598721590909
3106,26160,-6082.639204545455
3107,26180,-6084.574573863636
3108,26200,-6078.983664772727
3109,26220,-6084.28125
3110,26240,-6071.388494318182
3111,26260,-6069.6484375
3112,26280,-6071.311789772727
3113,26300,-6075.784090909091
3114,26320,-6076.818181818182
3115,26340,-6070.371448863636
3116,26360,-6070.191761363636
3117,26380,-6076.490767045455
3118,26400,-6078.130681818182
3119,26420,-6067.450994318182
3120,26440,-6064.680397727273
3121,26460,-6064.402698863636
3122,26480,-6063.727272727273
3123,26500,-6067.571732954545
3124,26520,-6069.750710227273
3125,26540,-6069.841619318182
3126,26560,-6071.413352272727
3127,26580,-6072.223011363636
3128,26600,-6069.806818181818
3129,26620,-6076.683238636364
3130,26640,-6081.306818181818
3131,26660,-6081.294744318182
3132,26680,-6069.178977272727
3133,26700,-6061.5078125
3134,26720,-6071.708806818182
3135,26740,-6067.754261363636
3136,26760,-6065.145596590909
3137,26780,-6064.602272727273
3138,26800,-6063.276278409091
3139,26820,-6069.811079545455
3140,26840,-6063.455255681818
3141,26860,-6066.810369318182
3142,26880,-6076.107954545455
3143,26900,-6072.666903409091
3144,26920,-6071.553267045455
3145,26940,-6072.473721590909
3146,26960,-6075.140625
3147,26980,-6076.2421875
3148,27000,-6077.803267045455
3149,27020,-6082.037642045455
3150,27040,-6077.002840909091
3151,27060,-6075.817471590909
3152,27080,-6066.542613636364
3153,27100,-6077.578835227273
3154,27120,-6079.000710227273
3155,27140,-6080.877840909091
3156,27160,-6078.092329545455
3157,27180,-6081.630681818182
3158,27200,-6081.274147727273
3159,27220,-6087.103693181818
3160,27240,-6087.583096590909
3161,27260,-6088.764914772727
3162,27280,-6089.778409090909
3163,27300,-6089.534090909091
3164,27320,-6085.635653409091
3165,27340,-6078.047585227273
3166,27360,-6076.025568181818
3167,27380,-6081.909801136364
3168,27400,-6081.848721590909
3169,27420,-6079.841619318182
3170,27440,-6080.521306818182
3171,27460,-6087.921875
3172,27480,-6090.114346590909
3173,27500,-6089.834517045455
3174,27520,-6093.769176136364
3175,27540,-6085.370738636364
3176,27560,-6085.238636363636
3177,27580,-6095.941761363636
3178,27600,-6097.563210227273
3179,27620,-6089.042613636364
3180,27640,-6087.125710227273
3181,27660,-6089.666903409091
3182,27680,-6097.492897727273
3183,27700,-6093.793323863636
3184,27720,-6087.505681818182
3185,27740,-6085.144886363636
3186,27760,-6081.888494318182
3187,27780,-6080.8203125
3188,27800,-6080.534801136364
3189,27820,-6081.140625
3190,27840,-6068.995028409091
3191,27860,-6072.506392045455
3192,27880,-6075.833096590909
3193,27900,-6076.919744318182
3194,27920,-6075.428977272727
3195,27940,-6070.657670454545
3196,27960,-6071.894886363636
3197,27980,-6071.857244318182
3198,28000,-6074.121448863636
3199,28020,-6081.166903409091
3200,28040,-6085.813920454545
3201,28060,-6081.904119318182
3202,28080,-6087.487215909091
3203,28100,-6084.518465909091
3204,28120,-6089.781960227273
3205,28140,-6090.348011363636
3206,28160,-6093.325284090909
3207,28180,-6089.200284090909
3208,28200,-6092.654119318182
3209,28220,-6094.672585227273
3210,28240,-6097.591619318182
3211,28260,-6092.733664772727
3212,28280,-6077.0390625
3213,28300,-6082.279829545455
3214,28320,-6085.642045454545
3215,28340,-6082.147727272727
3216,28360,-6080.876420454545
3217,28380,-6079.389914772727
3218,28400,-6086.155539772727
3219,28420,-6085.205965909091
3220,28440,-6079.953835227273
3221,28460,-6089.457386363636
3222,28480,-6087.078125
3223,28500,-6085.160511363636
3224,28520,-6098.289772727273
3225,28540,-6096.654829545455
3226,28560,-6088.830965909091
3227,28580,-6092.137784090909
3228,28600,-6086.552556818182
3229,28620,-6062.983664772727
3230,28640,-6064.807528409091
3231,28660,-6059.879971590909
3232,28680,-6057.218039772727
3233,28700,-6053.412642045455
3234,28720,-6067.3984375
3235,28740,-6067.084517045455
3236,28760,-6081.928267045455
3237,28780,-6081.067471590909
3238,28800,-6086.75
3239,28820,-6092.194602272727
3240,28840,-6101.510653409091
3241,28860,-6110.522017045455
3242,28880,-6094.637073863636
3243,28900,-6091.848721590909
3244,28920,-6080.944602272727
3245,28940,-6085.147727272727
3246,28960,-6093.597301136364
3247,28980,-6083.249289772727
3248,29000,-6084.627130681818
3249,29020,-6089.745028409091
3250,29040,-6086.137784090909
3251,29060,-6087.985085227273
3252,29080,-6085.534090909091
3253,29100,-6085.518465909091
3254,29120,-6086.580965909091
3255,29140,-6091.433948863636
3256,29160,-6086.620028409091
3257,29180,-6088.941051136364
3258,29200,-6088.624289772727
3259,29220,-6075.181818181818
3260,29240,-6084.409801136364
3261,29260,-6081.860085227273
3262,29280,-6070.610085227273
3263,29300,-6076.362926136364
3264,29320,-6083.483664772727
3265,29340,-6073.167613636364
3266,29360,-6082.786931818182
3267,29380,-6092.705255681818
3268,29400,-6093.157670454545
3269,29420,-6092.618607954545
3270,29440,-6089.705965909091
3271,29460,-6097.603693181818
3272,29480,-6094.516335227273
3273,29500,-6095.669034090909
3274,29520,-6095.718039772727
3275,29540,-6093.111505681818
3276,29560,-6087.424005681818
3277,29580,-6089.834517045455
3278,29600,-6092.050426136364
3279,29620,-6084.654829545455
3280,29640,-6085.204545454545
3281,29660,-6090.990767045455
3282,29680,-6082.8671875
3283,29700,-6083.607244318182
3284,29720,-6080.654119318182
3285,29740,-6081.752130681818
3286,29760,-6069.28125
3287,29780,-6064.490056818182
3288,29800,-6062.855113636364
3289,29820,-6066.275568181818
3290,29840,-6068.788352272727
3291,29860,-6064.936789772727
3292,29880,-6079.482244318182
3293,29900,-6080.847301136364
3294,29920,-6086.910511363636
3295,29940,-6091.575284090909
3296,29960,-6083.693892045455
3297,29980,-6087.122159090909
3298,30000,-6091.766335227273
3299,30020,-6085.934659090909
3300,30040,-6084.933238636364
3301,30060,-6081.946732954545
3302,30080,-6066.300426136364
3303,30100,-6056.482954545455
3304,30120,-6060.762073863636
3305,30140,-6050.152698863636
3306,30160,-6051.829545454545
3307,30180,-6054.661931818182
3308,30200,-6058.700994318182
3309,30220,-6069.078125
3310,30240,-6081.548295454545
3311,30260,-6090.370738636364
3312,30280,-6093.669744318182
3313,30300,-6093.541193181818
3314,30320,-6097.973011363636
3315,30340,-6096.824573863636
3316,30360,-6090.477272727273
3317,30380,-6076.786931818182
3318,30400,-6069.291193181818
3319,30420,-6050.676136363636
3320,30440,-6063.699573863636
3321,30460,-6059.177556818182
3322,30480,-6061.4765625
3323,30500,-6059.405539772727
3324,30520,-6053.599431818182
3325,30540,-6066.485795454545
3326,30560,-6069.261363636364
3327,30580,-6070.910511363636
3328,30600,-6075.645596590909
3329,30620,-6068.340909090909
3330,30640,-6070.659090909091
3331,30660,-6074.113636363636
3332,30680,-6066.826704545455
3333,30700,-6074.914772727273
3334,30720,-6070.859375
3335,30740,-6070.877840909091
3336,30760,-6074.520596590909
3337,30780,-6073.453835227273
3338,30800,-6076.356534090909
3339,30820,-6080.656960227273
3340,30840,-6076.448153409091
3341,30860,-6074.230823863636
3342,30880,-6085.019886363636
3343,30900,-6084.006392045455
3344,30920,-6082.688920454545
3345,30940,-6082.315340909091
3346,30960,-6085.453125
3347,30980,-6085.634232954545
3348,31000,-6081.239346590909
3349,31020,-6075.232954545455
3350,31040,-6067.7578125
3351,31060,-6067.348011363636
3352,31080,-6065.536931818182
3353,31100,-6053.865767045455
3354,31120,-6052.661221590909
3355,31140,-6060.793323863636
3356,31160,-6059.794744318182
3357,31180,-6064.879971590909
3358,31200,-6078.174005681818
3359,31220,-6076.262784090909
3360,31240,-6077.316051136364
3361,31260,-6077.338778409091
3362,31280,-6083.619318181818
3363,31300,-6080.943181818182
3364,31320,-6082.002130681818
3365,31340,-6087.904119318182
3366,31360,-6090.703835227273
3367,31380,-6088.862215909091
3368,31400,-6095.3203125
3369,31420,-6090.772017045455
3370,31440,-6092.289772727273
3371,31460,-6089.866477272727
3372,31480,-6093.502130681818
3373,31500,-6093.231534090909
3374,31520,-6084.576704545455
3375,31540,-6087.196022727273
3376,31560,-6083.621448863636
3377,31580,-6081.377130681818
3378,31600,-6086.598721590909
3379,31620,-6087.1640625
3380,31640,-6086.589488636364
3381,31660,-6088.279119318182
3382,31680,-6089.821732954545
3383,31700,-6094.955255681818
3384,31720,-6076.087357954545
3385,31740,-6081.160511363636
3386,31760,-6065.907670454545
3387,31780,-6064.129971590909
3388,31800,-6061.620028409091
3389,31820,-6068.0625
3390,31840,-6081.787642045455
3391,31860,-6086.636363636364
3392,31880,-6087.750710227273
3393,31900,-6094.034090909091
3394,31920,-6091.769886363636
3395,31940,-6091.946732954545
3396,31960,-6095.363636363636
3397,31980,-6097.095170454545
3398,32000,-6087.146306818182
3399,32020,-6094.108664772727
3400,32040,-6088.745028409091
3401,32060,-6086.575994318182
3402,32080,-6075.990767045455
3403,32100,-6063.923295454545
3404,32120,-6067.9453125
3405,32140,-6067.668323863636
3406,32160,-6073.215198863636
3407,32180,-6085.846590909091
3408,32200,-6085.822443181818
3409,32220,-6081.629971590909
3410,32240,-6092.246448863636
3411,32260,-6100.747159090909
3412,32280,-6092.493607954545
3413,32300,-6093.859375
3414,32320,-6094.785511363636
3415,32340,-6087.887784090909
3416,32360,-6080.819602272727
3417,32380,-6079.6171875
3418,32400,-6083.090909090909
3419,32420,-6081.503551136364
3420,32440,-6076.720880681818
3421,32460,-6077.441761363636
3422,32480,-6083.139204545455
3423,32500,-6086.9453125
3424,32520,-6083.749289772727
3425,32540,-6083.8125
3426,32560,-6079.641335227273
3427,32580,-6079.3359375
3428,32600,-6080.352982954545
3429,32620,-6081.081676136364
3430,32640,-6078.529119318182
3431,32660,-6088.311079545455
3432,32680,-6080.921875
3433,32700,-6085.637784090909
3434,32720,-6084.003551136364
3435,32740,-6085.155539772727
3436,32760,-6086.637784090909
3437,32780,-6095.534801136364
3438,32800,-6090.591619318182
3439,32820,-6088.641335227273
3440,32840,-6089.882102272727
3441,32860,-6080.183238636364
3442,32880,-6077.213778409091
3443,32900,-6076.1328125
3444,32920,-6078.997869318182
3445,32940,-6063.094460227273
3446,32960,-6065.019886363636
3447,32980,-6071.503551136364
3448,33000,-6075.176846590909
3449,33020,-6074.105113636364
3450,33040,-6072.1171875
3451,33060,-6070.655539772727
3452,33080,-6071.219460227273
3453,33100,-6074.431107954545
3454,33120,-6074.831676136364
3455,33140,-6081.8046875
3456,33160,-6089.480823863636
3457,33180,-6096.095170454545
3458,33200,-6102.9609375
3459,33220,-6102.066051136364
3460,33240,-6100.556107954545
3461,33260,-6099.295454545455
3462,33280,-6098.041903409091
3463,33300,-6093.658380681818
3464,33320,-6085.408380681818
3465,33340,-6079.785511363636
3466,33360,-6078.080965909091
3467,33380,-6076.223011363636
3468,33400,-6068.362215909091
3469,33420,-6068.883522727273
3470,33440,-6079.975142045455
3471,33460,-6075.424005681818
3472,33480,-6087.005681818182
3473,33500,-6091.724431818182
3474,33520,-6086.165482954545
3475,33540,-6091.840198863636
3476,33560,-6088.610795454545
3477,33580,-6085.293323863636
3478,33600,-6083.858664772727
3479,33620,-6076.526278409091
3480,33640,-6071.129971590909
3481,33660,-6070.258522727273
3482,33680,-6074.354403409091
3483,33700,-6072.473721590909
3484,33720,-6078.068892045455
3485,33740,-6084.997869318182
3486,33760,-6094.189630681818
3487,33780,-6089.348011363636
3488,33800,-6094.379261363636
3489,33820,-6092.120028409091
3490,33840,-6090.654829545455
3491,33860,-6091.104403409091
3492,33880,-6087.875
3493,33900,-6079.361505681818
3494,33920,-6077.043323863636
3495,33940,-6069.808238636364
3496,33960,-6069.784090909091
3497,33980,-6062.948153409091
3498,34000,-6062.387073863636
3499,34020,-6061.647727272727
3500,34040,-6064.451704545455
3501,34060,-6065.112215909091
3502,34080,-6063.478693181818
3503,34100,-6073.014914772727
3504,34120,-6073.0078125
3505,34140,-6074.264204545455
3506,34160,-6080.456676136364
3507,34180,-6074.740767045455
3508,34200,-6077.833806818182
3509,34220,-6076.800426136364
3510,34240,-6065.667613636364
3511,34260,-6070.206676136364
3512,34280,-6074.624289772727
3513,34300,-6075.786221590909
3514,34320,-6072.219460227273
3515,34340,-6065.655539772727
3516,34360,-6065.808948863636
3517,34380,-6067.147727272727
3518,34400,-6063.9296875
3519,34420,-6064.004261363636
3520,34440,-6066.058238636364
3521,34460,-6064.060369318182
3522,34480,-6062.249289772727
3523,34500,-6068.778409090909
3524,34520,-6062.002840909091
3525,34540,-6069.194602272727
3526,34560,-6075.75
3527,34580,-6073.087357954545
3528,34600,-6071.694602272727
3529,34620,-6084.620028409091
3530,34640,-6084.919744318182
3531,34660,-6084.032670454545
3532,34680,-6089.707386363636
3533,34700,-6087.333096590909
3534,34720,-6076.703835227273
3535,34740,-6067.046875
3536,34760,-6062.170454545455
3537,34780,-6061.884943181818
3538,34800,-6064.9375
3539,34820,-6078.953125
3540,34840,-6083.357244318182
3541,34860,-6084.822443181818
3542,34880,-6085.625710227273
3543,34900,-6090.033380681818
3544,34920,-6089.380681818182
3545,34940,-6090.438920454545
3546,34960,-6092.223721590909
3547,34980,-6083.978693181818
3548,35000,-6083.889914772727
3549,35020,-6080.262784090909
3550,35040,-6075.897017045455
3551,35060,-6072.545454545455
3552,35080,-6078.497159090909
3553,35100,-6083.105113636364
3554,35120,-6081.573863636364
3555,35140,-6078.422585227273
3556,35160,-6074.041903409091
3557,35180,-6062.768465909091
3558,35200,-6066.006392045455
3559,35220,-6060.903409090909
3560,35240,-6061.286931818182
3561,35260,-6063.588068181818
3562,35280,-6066.301136363636
3563,35300,-6063.166193181818
3564,35320,-6060.3046875
3565,35340,-6065.493607954545
3566,35360,-6065.696022727273
3567,35380,-6073.377130681818
3568,35400,-6069.544744318182
3569,35420,-6082.233664772727
3570,35440,-6079.4140625
3571,35460,-6082.579545454545
3572,35480,-6082.300426136364
3573,35500,-6081.591619318182
3574,35520,-6082.333806818182
3575,35540,-6079.870028409091
3576,35560,-6086.171875
3577,35580,-6089.475142045455
3578,35600,-6086.575994318182
3579,35620,-6082.299005681818
3580,35640,-6083.024147727273
3581,35660,-6080.013494318182
3582,35680,-6075.816761363636
3583,35700,-6078.754971590909
3584,35720,-6071.692471590909
3585,35740,-6062.933238636364
3586,35760,-6060.2734375
3587,35780,-6069.227272727273
3588,35800,-6067.800426136364
3589,35820,-6067.844460227273
3590,35840,-6080.975142045455
3591,35860,-6082.240056818182
3592,35880,-6082.170454545455
3593,35900,-6084.649147727273
3594,35920,-6083.470170454545
3595,35940,-6088.151278409091
3596,35960,-6080.2109375
3597,35980,-6080.725142045455
